"정본CSV행번호","업소명","소재지도로명주소","소재지지번주소","참고POI상호","참고POI도로명주소","참고POI지번주소","원본주소지도검색URL","참고POI지도검색URL","POI조회어","POI조회방식","APIHUB조회어지도검색URL","지도대조결과","검토결정","정본반영여부","감사제안위도","감사제안경도","비고"
"227","커피베이스","파주시 문산읍 독산로 48","경기도 파주시 문산읍 문산리 63-3","","","","https://map.naver.com/p/search/%EC%BB%A4%ED%94%BC%EB%B2%A0%EC%9D%B4%EC%8A%A4%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%EC%82%B0%EC%9D%8D%20%EB%8F%85%EC%82%B0%EB%A1%9C%2048","","커피베이스 파주시 문산읍 독산로 48","전체 주소 검색","https://map.naver.com/p/search/%EC%BB%A4%ED%94%BC%EB%B2%A0%EC%9D%B4%EC%8A%A4%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%EC%82%B0%EC%9D%8D%20%EB%8F%85%EC%82%B0%EB%A1%9C%2048","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"102","테마모텔","파주시 중앙로 272 (금촌동)","경기도 파주시 금촌동 768-14","","","","https://map.naver.com/p/search/%ED%85%8C%EB%A7%88%EB%AA%A8%ED%85%94%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A4%91%EC%95%99%EB%A1%9C%20272%20%28%EA%B8%88%EC%B4%8C%EB%8F%99%29","","테마모텔 파주시 중앙로 272 (금촌동)","전체 주소 검색","https://map.naver.com/p/search/%ED%85%8C%EB%A7%88%EB%AA%A8%ED%85%94%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A4%91%EC%95%99%EB%A1%9C%20272%20%28%EA%B8%88%EC%B4%8C%EB%8F%99%29","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"260","통일식당","파주시 법원읍 사임당로 842","경기도 파주시 법원읍 대능리 84-51","","","","https://map.naver.com/p/search/%ED%86%B5%EC%9D%BC%EC%8B%9D%EB%8B%B9%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%95%EC%9B%90%EC%9D%8D%20%EC%82%AC%EC%9E%84%EB%8B%B9%EB%A1%9C%20842","","통일식당 파주시 법원읍 사임당로 842","전체 주소 검색","https://map.naver.com/p/search/%ED%86%B5%EC%9D%BC%EC%8B%9D%EB%8B%B9%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%95%EC%9B%90%EC%9D%8D%20%EC%82%AC%EC%9E%84%EB%8B%B9%EB%A1%9C%20842","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"458","한우리매운탕","파주시 파평면 장승배기로 173-8","경기도 파주시 파평면 율곡리 277-3","","","","https://map.naver.com/p/search/%ED%95%9C%EC%9A%B0%EB%A6%AC%EB%A7%A4%EC%9A%B4%ED%83%95%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8C%8C%ED%8F%89%EB%A9%B4%20%EC%9E%A5%EC%8A%B9%EB%B0%B0%EA%B8%B0%EB%A1%9C%20173-8","","한우리매운탕 파주시 파평면 장승배기로 173-8","전체 주소 검색","https://map.naver.com/p/search/%ED%95%9C%EC%9A%B0%EB%A6%AC%EB%A7%A4%EC%9A%B4%ED%83%95%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8C%8C%ED%8F%89%EB%A9%B4%20%EC%9E%A5%EC%8A%B9%EB%B0%B0%EA%B8%B0%EB%A1%9C%20173-8","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"437","해민도예","파주시 탄현면 새오리로 209-19","경기도 파주시 탄현면 대동리 93-11","","","","https://map.naver.com/p/search/%ED%95%B4%EB%AF%BC%EB%8F%84%EC%98%88%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%EC%83%88%EC%98%A4%EB%A6%AC%EB%A1%9C%20209-19","","해민도예 파주시 탄현면 새오리로 209-19","전체 주소 검색","https://map.naver.com/p/search/%ED%95%B4%EB%AF%BC%EB%8F%84%EC%98%88%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%EC%83%88%EC%98%A4%EB%A6%AC%EB%A1%9C%20209-19","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"86","해울한정식","파주시 지목로 65 (신촌동)","경기도 파주시 신촌동 70-16","","","","https://map.naver.com/p/search/%ED%95%B4%EC%9A%B8%ED%95%9C%EC%A0%95%EC%8B%9D%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A7%80%EB%AA%A9%EB%A1%9C%2065%20%28%EC%8B%A0%EC%B4%8C%EB%8F%99%29","","해울한정식 파주시 지목로 65 (신촌동)","전체 주소 검색","https://map.naver.com/p/search/%ED%95%B4%EC%9A%B8%ED%95%9C%EC%A0%95%EC%8B%9D%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A7%80%EB%AA%A9%EB%A1%9C%2065%20%28%EC%8B%A0%EC%B4%8C%EB%8F%99%29","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"198","헤어갤러리","파주시 문산읍 문산로26번길 2","경기도 파주시 문산읍 문산리 42-23","","","","https://map.naver.com/p/search/%ED%97%A4%EC%96%B4%EA%B0%A4%EB%9F%AC%EB%A6%AC%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%EC%82%B0%EC%9D%8D%20%EB%AC%B8%EC%82%B0%EB%A1%9C26%EB%B2%88%EA%B8%B8%202","","헤어갤러리 파주시 문산읍 문산로26번길 2","전체 주소 검색","https://map.naver.com/p/search/%ED%97%A4%EC%96%B4%EA%B0%A4%EB%9F%AC%EB%A6%AC%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%EC%82%B0%EC%9D%8D%20%EB%AC%B8%EC%82%B0%EB%A1%9C26%EB%B2%88%EA%B8%B8%202","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"100","헤어그린","파주시 새꽃로 208 (아동동)","경기도 파주시 아동동 356-2","","","","https://map.naver.com/p/search/%ED%97%A4%EC%96%B4%EA%B7%B8%EB%A6%B0%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%83%88%EA%BD%83%EB%A1%9C%20208%20%28%EC%95%84%EB%8F%99%EB%8F%99%29","","헤어그린 파주시 새꽃로 208 (아동동)","전체 주소 검색","https://map.naver.com/p/search/%ED%97%A4%EC%96%B4%EA%B7%B8%EB%A6%B0%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%83%88%EA%BD%83%EB%A1%9C%20208%20%28%EC%95%84%EB%8F%99%EB%8F%99%29","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"421","DMZ장단콩두부마을","파주시 탄현면 평화로 902","경기도 파주시 탄현면 성동리 279","","","","https://map.naver.com/p/search/DMZ%EC%9E%A5%EB%8B%A8%EC%BD%A9%EB%91%90%EB%B6%80%EB%A7%88%EC%9D%84%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%ED%8F%89%ED%99%94%EB%A1%9C%20902","","DMZ장단콩두부마을 파주시 탄현면 평화로 902","전체 주소 검색","https://map.naver.com/p/search/DMZ%EC%9E%A5%EB%8B%A8%EC%BD%A9%EB%91%90%EB%B6%80%EB%A7%88%EC%9D%84%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%ED%8F%89%ED%99%94%EB%A1%9C%20902","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"199","M 모텔","파주시 문산읍 문향로 87-1","경기도 파주시 문산읍 선유리 950-85","","","","https://map.naver.com/p/search/M%20%EB%AA%A8%ED%85%94%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%EC%82%B0%EC%9D%8D%20%EB%AC%B8%ED%96%A5%EB%A1%9C%2087-1","","M 모텔 파주시 문산읍 문향로 87-1","전체 주소 검색","https://map.naver.com/p/search/M%20%EB%AA%A8%ED%85%94%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%EC%82%B0%EC%9D%8D%20%EB%AC%B8%ED%96%A5%EB%A1%9C%2087-1","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
